,Datetime,Tweet Id,Text,Username,tokens,pos_tokens,Party
574,2022-04-04 05:32:45+00:00,1.51e+18,All of you be request to cooperate in make 'School Chalo Abhiyan' successful to fulfill the resolve of PM Shri @narendramodi ji and CM Shri @myogiadityanath ji. Ensure that there be 100% enrollment of child in the age group of 6 to 14 year in the council schools. #NewUP @BJP4India @BJP4UP,ptshrikant,"['All', 'of', 'you', 'be', 'request', 'to', 'cooperate', 'in', 'make', ""'School"", 'Chalo', ""Abhiyan'"", 'successful', 'to', 'fulfill', 'the', 'resolve', 'of', 'PM', 'Shri', '@narendramodi', 'ji', 'and', 'CM', 'Shri', '@myogiadityanath', 'ji.', 'Ensure', 'that', 'there', 'be', '100%', 'enrollment', 'of', 'child', 'in', 'the', 'age', 'group', 'of', '6', 'to', '14', 'year', 'in', 'the', 'council', 'schools.', '#NewUP', '@BJP4India', '@BJP4UP']","[['All', 'n'], ['of', 'n'], ['you', 'n'], ['are', 'v'], ['requested', 'v'], ['to', 'n'], ['cooperate', 'v'], ['in', 'n'], ['making', 'v'], [""'School"", 'a'], ['Chalo', 'n'], [""Abhiyan'"", 'n'], ['successful', 'a'], ['to', 'n'], ['fulfill', 'v'], ['the', 'n'], ['resolve', 'n'], ['of', 'n'], ['PM', 'n'], ['Shri', 'n'], ['@narendramodi', 'n'], ['ji', 'n'], ['and', 'n'], ['CM', 'n'], ['Shri', 'n'], ['@myogiadityanath', 'n'], ['ji.', 'n'], ['Ensure', 'n'], ['that', 'n'], ['there', 'n'], ['is', 'v'], ['100%', 'n'], ['enrollment', 'n'], ['of', 'n'], ['children', 'n'], ['in', 'n'], ['the', 'n'], ['age', 'n'], ['group', 'n'], ['of', 'n'], ['6', 'n'], ['to', 'n'], ['14', 'n'], ['years', 'n'], ['in', 'n'], ['the', 'n'], ['council', 'n'], ['schools.', 'n'], ['#NewUP', 'n'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
575,2022-04-02 07:30:37+00:00,1.51e+18,"Worshiping Maa Shailputri on the first day of Navratra and wish everyone happiness, prosperity and health. @BJP4India @BJP4UP",ptshrikant,"['Worshiping', 'Maa', 'Shailputri', 'on', 'the', 'first', 'day', 'of', 'Navratra', 'and', 'wish', 'everyone', 'happiness,', 'prosperity', 'and', 'health.', '@BJP4India', '@BJP4UP']","[['Worshiping', 'v'], ['Maa', 'n'], ['Shailputri', 'n'], ['on', 'n'], ['the', 'n'], ['first', 'a'], ['day', 'n'], ['of', 'n'], ['Navratra', 'n'], ['and', 'n'], ['wishing', 'v'], ['everyone', 'n'], ['happiness,', 'n'], ['prosperity', 'n'], ['and', 'n'], ['health.', 'a'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
576,2022-04-02 02:41:39+00:00,1.51e+18,Wishing you all a very Happy #Chaitra_Navratra and #Hindu_New Year. @BJP4India @BJP4UP,ptshrikant,"['Wishing', 'you', 'all', 'a', 'very', 'Happy', '#Chaitra_Navratra', 'and', '#Hindu_New', 'Year.', '@BJP4India', '@BJP4UP']","[['Wishing', 'v'], ['you', 'n'], ['all', 'n'], ['a', 'n'], ['very', 'r'], ['Happy', 'a'], ['#Chaitra_Navratra', 'n'], ['and', 'n'], ['#Hindu_New', 'n'], ['Year.', 'n'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
577,2022-04-01 05:10:11+00:00,1.51e+18,"Salute to the founder of Rashtriya Swayamsevak Sangh, the inspiration of crore of volunteers, respect Dr. Keshavrao Baliram Hedgewar ji on his birth anniversary. @RSSorg @friendsofrss",ptshrikant,"['Salute', 'to', 'the', 'founder', 'of', 'Rashtriya', 'Swayamsevak', 'Sangh,', 'the', 'inspiration', 'of', 'crore', 'of', 'volunteers,', 'respect', 'Dr.', 'Keshavrao', 'Baliram', 'Hedgewar', 'ji', 'on', 'his', 'birth', 'anniversary.', '@RSSorg', '@friendsofrss']","[['Salute', 'n'], ['to', 'n'], ['the', 'n'], ['founder', 'n'], ['of', 'n'], ['Rashtriya', 'n'], ['Swayamsevak', 'n'], ['Sangh,', 'n'], ['the', 'n'], ['inspiration', 'n'], ['of', 'n'], ['crores', 'n'], ['of', 'n'], ['volunteers,', 'n'], ['respected', 'v'], ['Dr.', 'n'], ['Keshavrao', 'n'], ['Baliram', 'n'], ['Hedgewar', 'n'], ['ji', 'n'], ['on', 'n'], ['his', 'n'], ['birth', 'n'], ['anniversary.', 'n'], ['@RSSorg', 'n'], ['@friendsofrss', 'n']]",BJP
578,2022-03-31 16:18:26+00:00,1.51e+18,Thanks to #coronawarriors for 184 crore in the country and 30 crore #CovidVaccination in Uttar Pradesh. Hearty congratulation to PM Shri @narendramodi Modi ji and CM Shri @myogiadityanath ji. @BJP4India @BJP4UP,ptshrikant,"['Thanks', 'to', '#coronawarriors', 'for', '184', 'crore', 'in', 'the', 'country', 'and', '30', 'crore', '#CovidVaccination', 'in', 'Uttar', 'Pradesh.', 'Hearty', 'congratulation', 'to', 'PM', 'Shri', '@narendramodi', 'Modi', 'ji', 'and', 'CM', 'Shri', '@myogiadityanath', 'ji.', '@BJP4India', '@BJP4UP']","[['Thanks', 'n'], ['to', 'n'], ['#coronawarriors', 'n'], ['for', 'n'], ['184', 'n'], ['crores', 'n'], ['in', 'n'], ['the', 'n'], ['country', 'n'], ['and', 'n'], ['30', 'n'], ['crores', 'n'], ['#CovidVaccination', 'n'], ['in', 'n'], ['Uttar', 'n'], ['Pradesh.', 'n'], ['Hearty', 'n'], ['congratulations', 'n'], ['to', 'n'], ['PM', 'n'], ['Shri', 'n'], ['@narendramodi', 'n'], ['Modi', 'n'], ['ji', 'n'], ['and', 'n'], ['CM', 'n'], ['Shri', 'n'], ['@myogiadityanath', 'n'], ['ji.', 'n'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
579,2022-03-29 10:08:29+00:00,1.51e+18,Senior BJP leader Mr. Hearty congratulation and best wish to Shri @Satishmahanaup ji. @BJP4India @BJP4UP,ptshrikant,"['Senior', 'BJP', 'leader', 'Mr.', 'Hearty', 'congratulation', 'and', 'best', 'wish', 'to', 'Shri', '@Satishmahanaup', 'ji.', '@BJP4India', '@BJP4UP']","[['Senior', 'a'], ['BJP', 'n'], ['leader', 'n'], ['Mr.', 'n'], ['Hearty', 'n'], ['congratulations', 'n'], ['and', 'n'], ['best', 'a'], ['wishes', 'n'], ['to', 'n'], ['Shri', 'n'], ['@Satishmahanaup', 'n'], ['ji.', 'n'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
580,2022-03-28 16:48:33+00:00,1.51e+18,Hearty congratulation to Shri @DrPramodPSawant ji and Cabinet on become the Chief Minister of Goa again. Best wish for continue the journey of development and good governance in the state under the leadership of PM Shri @narendramodi ji. @BJP4Goa @BJP4India,ptshrikant,"['Hearty', 'congratulation', 'to', 'Shri', '@DrPramodPSawant', 'ji', 'and', 'Cabinet', 'on', 'become', 'the', 'Chief', 'Minister', 'of', 'Goa', 'again.', 'Best', 'wish', 'for', 'continue', 'the', 'journey', 'of', 'development', 'and', 'good', 'governance', 'in', 'the', 'state', 'under', 'the', 'leadership', 'of', 'PM', 'Shri', '@narendramodi', 'ji.', '@BJP4Goa', '@BJP4India']","[['Hearty', 'n'], ['congratulations', 'n'], ['to', 'n'], ['Shri', 'n'], ['@DrPramodPSawant', 'n'], ['ji', 'n'], ['and', 'n'], ['Cabinet', 'n'], ['on', 'n'], ['becoming', 'v'], ['the', 'n'], ['Chief', 'a'], ['Minister', 'n'], ['of', 'n'], ['Goa', 'n'], ['again.', 'n'], ['Best', 'n'], ['wishes', 'v'], ['for', 'n'], ['continuing', 'v'], ['the', 'n'], ['journey', 'n'], ['of', 'n'], ['development', 'n'], ['and', 'n'], ['good', 'a'], ['governance', 'n'], ['in', 'n'], ['the', 'n'], ['state', 'n'], ['under', 'n'], ['the', 'n'], ['leadership', 'n'], ['of', 'n'], ['PM', 'n'], ['Shri', 'n'], ['@narendramodi', 'n'], ['ji.', 'n'], ['@BJP4Goa', 'n'], ['@BJP4India', 'n']]",BJP
581,2022-03-27 13:57:24+00:00,1.51e+18,Hearty congratulation to the successful PM Shri @narendramodi ji on #AatmaNirbharBharat export with a record growth of 37% from the previous year to reach the historic level of $400 billion in the year 2021-22 for the first time and the defense sector export grow 6 time under the Modi government. . #NewIndia @BJP4India @BJP4UP,ptshrikant,"['Hearty', 'congratulation', 'to', 'the', 'successful', 'PM', 'Shri', '@narendramodi', 'ji', 'on', '#AatmaNirbharBharat', 'export', 'with', 'a', 'record', 'growth', 'of', '37%', 'from', 'the', 'previous', 'year', 'to', 'reach', 'the', 'historic', 'level', 'of', '$400', 'billion', 'in', 'the', 'year', '2021-22', 'for', 'the', 'first', 'time', 'and', 'the', 'defense', 'sector', 'export', 'grow', '6', 'time', 'under', 'the', 'Modi', 'government.', '.', '#NewIndia', '@BJP4India', '@BJP4UP']","[['Hearty', 'n'], ['congratulations', 'n'], ['to', 'n'], ['the', 'n'], ['successful', 'a'], ['PM', 'n'], ['Shri', 'n'], ['@narendramodi', 'n'], ['ji', 'n'], ['on', 'n'], ['#AatmaNirbharBharat', 'n'], ['exports', 'n'], ['with', 'n'], ['a', 'n'], ['record', 'n'], ['growth', 'n'], ['of', 'n'], ['37%', 'n'], ['from', 'n'], ['the', 'n'], ['previous', 'a'], ['year', 'n'], ['to', 'n'], ['reach', 'v'], ['the', 'n'], ['historic', 'a'], ['level', 'n'], ['of', 'n'], ['$400', 'a'], ['billion', 'n'], ['in', 'n'], ['the', 'n'], ['year', 'n'], ['2021-22', 'a'], ['for', 'n'], ['the', 'n'], ['first', 'a'], ['time', 'n'], ['and', 'n'], ['the', 'n'], ['defense', 'n'], ['sector', 'n'], ['exports', 'n'], ['growing', 'v'], ['6', 'n'], ['times', 'n'], ['under', 'n'], ['the', 'n'], ['Modi', 'n'], ['government.', 'n'], ['.', 'n'], ['#NewIndia', 'a'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
582,2022-03-26 16:17:32+00:00,1.51e+18,PM Shri @narendramodi ji for extend #PMGKAY by 06 month till September 2022 in the interest of 80 crore people of the country include 15 crore of UP and 'Double Dose of Nutrition' by the @BJP4UP government by 3 months. Hearty congratulation to CM Shri @myogiadityanath ji. @BJP4India,ptshrikant,"['PM', 'Shri', '@narendramodi', 'ji', 'for', 'extend', '#PMGKAY', 'by', '06', 'month', 'till', 'September', '2022', 'in', 'the', 'interest', 'of', '80', 'crore', 'people', 'of', 'the', 'country', 'include', '15', 'crore', 'of', 'UP', 'and', ""'Double"", 'Dose', 'of', ""Nutrition'"", 'by', 'the', '@BJP4UP', 'government', 'by', '3', 'months.', 'Hearty', 'congratulation', 'to', 'CM', 'Shri', '@myogiadityanath', 'ji.', '@BJP4India']","[['PM', 'n'], ['Shri', 'n'], ['@narendramodi', 'n'], ['ji', 'n'], ['for', 'n'], ['extending', 'v'], ['#PMGKAY', 'n'], ['by', 'n'], ['06', 'n'], ['months', 'n'], ['till', 'n'], ['September', 'n'], ['2022', 'n'], ['in', 'n'], ['the', 'n'], ['interest', 'n'], ['of', 'n'], ['80', 'n'], ['crore', 'n'], ['people', 'n'], ['of', 'n'], ['the', 'n'], ['country', 'n'], ['including', 'v'], ['15', 'n'], ['crores', 'n'], ['of', 'n'], ['UP', 'n'], ['and', 'n'], [""'Double"", 'a'], ['Dose', 'n'], ['of', 'n'], [""Nutrition'"", 'n'], ['by', 'n'], ['the', 'n'], ['@BJP4UP', 'a'], ['government', 'n'], ['by', 'n'], ['3', 'n'], ['months.', 'n'], ['Hearty', 'n'], ['congratulations', 'n'], ['to', 'n'], ['CM', 'n'], ['Shri', 'n'], ['@myogiadityanath', 'n'], ['ji.', 'n'], ['@BJP4India', 'n']]",BJP
583,2022-03-25 13:23:00+00:00,1.51e+18,Congratulations to Shri @myogiadityanath ji and the newly form cabinet on become the Chief Minister of Uttar Pradesh again. Best wish for lead the state in the direction of #NewIndia resolve of PM Shri @narendramodi ji and fulfil the aspiration of the people. @BJP4India @BJP4UP,ptshrikant,"['Congratulations', 'to', 'Shri', '@myogiadityanath', 'ji', 'and', 'the', 'newly', 'form', 'cabinet', 'on', 'become', 'the', 'Chief', 'Minister', 'of', 'Uttar', 'Pradesh', 'again.', 'Best', 'wish', 'for', 'lead', 'the', 'state', 'in', 'the', 'direction', 'of', '#NewIndia', 'resolve', 'of', 'PM', 'Shri', '@narendramodi', 'ji', 'and', 'fulfil', 'the', 'aspiration', 'of', 'the', 'people.', '@BJP4India', '@BJP4UP']","[['Congratulations', 'n'], ['to', 'n'], ['Shri', 'n'], ['@myogiadityanath', 'n'], ['ji', 'n'], ['and', 'n'], ['the', 'n'], ['newly', 'r'], ['formed', 'v'], ['cabinet', 'n'], ['on', 'n'], ['becoming', 'v'], ['the', 'n'], ['Chief', 'a'], ['Minister', 'n'], ['of', 'n'], ['Uttar', 'n'], ['Pradesh', 'n'], ['again.', 'n'], ['Best', 'n'], ['wishes', 'v'], ['for', 'n'], ['leading', 'v'], ['the', 'n'], ['state', 'n'], ['in', 'n'], ['the', 'n'], ['direction', 'n'], ['of', 'n'], ['#NewIndia', 'n'], ['resolve', 'n'], ['of', 'n'], ['PM', 'n'], ['Shri', 'n'], ['@narendramodi', 'n'], ['ji', 'n'], ['and', 'n'], ['fulfilling', 'v'], ['the', 'n'], ['aspirations', 'n'], ['of', 'n'], ['the', 'n'], ['people.', 'a'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
584,2022-03-24 14:26:14+00:00,1.51e+18,"The caretaker Chief Minister of Uttar Pradesh, Mr. Hearty congratulation and best wish to Shri @myogiadityanath ji on be re-elected the leader of BJP Legislature Party. @BJP4India @BJP4UP",ptshrikant,"['The', 'caretaker', 'Chief', 'Minister', 'of', 'Uttar', 'Pradesh,', 'Mr.', 'Hearty', 'congratulation', 'and', 'best', 'wish', 'to', 'Shri', '@myogiadityanath', 'ji', 'on', 'be', 're-elected', 'the', 'leader', 'of', 'BJP', 'Legislature', 'Party.', '@BJP4India', '@BJP4UP']","[['The', 'n'], ['caretaker', 'n'], ['Chief', 'n'], ['Minister', 'n'], ['of', 'n'], ['Uttar', 'n'], ['Pradesh,', 'n'], ['Mr.', 'n'], ['Hearty', 'n'], ['congratulations', 'n'], ['and', 'n'], ['best', 'a'], ['wishes', 'n'], ['to', 'n'], ['Shri', 'n'], ['@myogiadityanath', 'n'], ['ji', 'n'], ['on', 'n'], ['being', 'v'], ['re-elected', 'a'], ['the', 'n'], ['leader', 'n'], ['of', 'n'], ['BJP', 'n'], ['Legislature', 'n'], ['Party.', 'n'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
585,2022-03-23 15:37:52+00:00,1.51e+18,Hearty congratulation to CM Shri @pushkardhami ji on take oath a the Chief Minister of Uttarakhand again. Best wish for keep Uttarakhand at the forefront of PM Shri @narendramodi ji's commitment towards Sabka Saath-Sabka Vikas. @BJP4UK @BJP4India,ptshrikant,"['Hearty', 'congratulation', 'to', 'CM', 'Shri', '@pushkardhami', 'ji', 'on', 'take', 'oath', 'a', 'the', 'Chief', 'Minister', 'of', 'Uttarakhand', 'again.', 'Best', 'wish', 'for', 'keep', 'Uttarakhand', 'at', 'the', 'forefront', 'of', 'PM', 'Shri', '@narendramodi', ""ji's"", 'commitment', 'towards', 'Sabka', 'Saath-Sabka', 'Vikas.', '@BJP4UK', '@BJP4India']","[['Hearty', 'n'], ['congratulations', 'n'], ['to', 'n'], ['CM', 'n'], ['Shri', 'n'], ['@pushkardhami', 'n'], ['ji', 'n'], ['on', 'n'], ['taking', 'v'], ['oath', 'n'], ['as', 'n'], ['the', 'n'], ['Chief', 'n'], ['Minister', 'n'], ['of', 'n'], ['Uttarakhand', 'n'], ['again.', 'n'], ['Best', 'n'], ['wishes', 'n'], ['for', 'n'], ['keeping', 'v'], ['Uttarakhand', 'n'], ['at', 'n'], ['the', 'n'], ['forefront', 'n'], ['of', 'n'], ['PM', 'n'], ['Shri', 'n'], ['@narendramodi', 'n'], [""ji's"", 'n'], ['commitment', 'n'], ['towards', 'n'], ['Sabka', 'n'], ['Saath-Sabka', 'n'], ['Vikas.', 'n'], ['@BJP4UK', 'n'], ['@BJP4India', 'n']]",BJP
586,2022-03-22 07:24:16+00:00,1.51e+18,"Under the leadership of PM Shri @narendramodi ji, 6 crore rural household get tap connection in 2.5 year from #JalJeevanMission. Make a significant contribution to their resolve, every drop of water save by you can make the dream of provide pure drinking water to the poor's house come true. #WorldWaterDay",ptshrikant,"['Under', 'the', 'leadership', 'of', 'PM', 'Shri', '@narendramodi', 'ji,', '6', 'crore', 'rural', 'household', 'get', 'tap', 'connection', 'in', '2.5', 'year', 'from', '#JalJeevanMission.', 'Make', 'a', 'significant', 'contribution', 'to', 'their', 'resolve,', 'every', 'drop', 'of', 'water', 'save', 'by', 'you', 'can', 'make', 'the', 'dream', 'of', 'provide', 'pure', 'drinking', 'water', 'to', 'the', ""poor's"", 'house', 'come', 'true.', '#WorldWaterDay']","[['Under', 'n'], ['the', 'n'], ['leadership', 'n'], ['of', 'n'], ['PM', 'n'], ['Shri', 'n'], ['@narendramodi', 'n'], ['ji,', 'n'], ['6', 'n'], ['crore', 'n'], ['rural', 'a'], ['households', 'n'], ['got', 'v'], ['tap', 'a'], ['connections', 'n'], ['in', 'n'], ['2.5', 'n'], ['years', 'n'], ['from', 'n'], ['#JalJeevanMission.', 'a'], ['Make', 'n'], ['a', 'n'], ['significant', 'a'], ['contribution', 'n'], ['to', 'n'], ['their', 'n'], ['resolve,', 'n'], ['every', 'n'], ['drop', 'n'], ['of', 'n'], ['water', 'n'], ['saved', 'v'], ['by', 'n'], ['you', 'n'], ['can', 'n'], ['make', 'v'], ['the', 'n'], ['dream', 'n'], ['of', 'n'], ['providing', 'v'], ['pure', 'a'], ['drinking', 'n'], ['water', 'n'], ['to', 'n'], ['the', 'n'], [""poor's"", 'n'], ['house', 'n'], ['come', 'v'], ['true.', 'n'], ['#WorldWaterDay', 'n']]",BJP
587,2022-03-22 06:44:29+00:00,1.51e+18,"Hundreds of salute on the death anniversary of freedom fighter Shri Hanuman Prasad Poddar ji, the founder of Gita Press Gorakhpur, who make a significant contribution to the propagation of Sanatan Dharma across the world through religious texts! @BJP4India @BJP4UP",ptshrikant,"['Hundreds', 'of', 'salute', 'on', 'the', 'death', 'anniversary', 'of', 'freedom', 'fighter', 'Shri', 'Hanuman', 'Prasad', 'Poddar', 'ji,', 'the', 'founder', 'of', 'Gita', 'Press', 'Gorakhpur,', 'who', 'make', 'a', 'significant', 'contribution', 'to', 'the', 'propagation', 'of', 'Sanatan', 'Dharma', 'across', 'the', 'world', 'through', 'religious', 'texts!', '@BJP4India', '@BJP4UP']","[['Hundreds', 'n'], ['of', 'n'], ['salutes', 'n'], ['on', 'n'], ['the', 'n'], ['death', 'n'], ['anniversary', 'n'], ['of', 'n'], ['freedom', 'n'], ['fighter', 'n'], ['Shri', 'n'], ['Hanuman', 'n'], ['Prasad', 'n'], ['Poddar', 'n'], ['ji,', 'v'], ['the', 'n'], ['founder', 'n'], ['of', 'n'], ['Gita', 'n'], ['Press', 'n'], ['Gorakhpur,', 'n'], ['who', 'n'], ['made', 'v'], ['a', 'n'], ['significant', 'a'], ['contribution', 'n'], ['to', 'n'], ['the', 'n'], ['propagation', 'n'], ['of', 'n'], ['Sanatan', 'n'], ['Dharma', 'n'], ['across', 'n'], ['the', 'n'], ['world', 'n'], ['through', 'n'], ['religious', 'a'], ['texts!', 'n'], ['@BJP4India', 'v'], ['@BJP4UP', 'n']]",BJP
588,2022-03-21 14:39:30+00:00,1.51e+18,"Once again in Manipur @BJP4Manipur
Hearty congratulation to CM Shri @NBirenSingh ji for Govt. Best wish for take Manipur to new record in the direction of Sabka Saath-Sabka Vikas, Sabka Vishwas-Sabka Prayas under the successful leadership of PM Shri @narendramodi ji. @BJP4India",ptshrikant,"['Once', 'again', 'in', 'Manipur', '@BJP4Manipur\nHearty', 'congratulation', 'to', 'CM', 'Shri', '@NBirenSingh', 'ji', 'for', 'Govt.', 'Best', 'wish', 'for', 'take', 'Manipur', 'to', 'new', 'record', 'in', 'the', 'direction', 'of', 'Sabka', 'Saath-Sabka', 'Vikas,', 'Sabka', 'Vishwas-Sabka', 'Prayas', 'under', 'the', 'successful', 'leadership', 'of', 'PM', 'Shri', '@narendramodi', 'ji.', '@BJP4India']","[['Once', 'r'], ['again', 'r'], ['in', 'n'], ['Manipur', 'n'], ['@BJP4Manipur\nHearty', 'n'], ['congratulations', 'n'], ['to', 'n'], ['CM', 'n'], ['Shri', 'n'], ['@NBirenSingh', 'n'], ['ji', 'n'], ['for', 'n'], ['Govt.', 'n'], ['Best', 'n'], ['wishes', 'n'], ['for', 'n'], ['taking', 'v'], ['Manipur', 'n'], ['to', 'n'], ['new', 'a'], ['records', 'n'], ['in', 'n'], ['the', 'n'], ['direction', 'n'], ['of', 'n'], ['Sabka', 'n'], ['Saath-Sabka', 'n'], ['Vikas,', 'n'], ['Sabka', 'n'], ['Vishwas-Sabka', 'n'], ['Prayas', 'n'], ['under', 'n'], ['the', 'n'], ['successful', 'a'], ['leadership', 'n'], ['of', 'n'], ['PM', 'n'], ['Shri', 'n'], ['@narendramodi', 'n'], ['ji.', 'n'], ['@BJP4India', 'n']]",BJP
589,2022-03-19 02:44:51+00:00,1.51e+18,Received the blessing of Shri Guru Karshni Sharanand Ji Maharaj at Ramnareti. @BJP4India @BJP4UP,ptshrikant,"['Received', 'the', 'blessing', 'of', 'Shri', 'Guru', 'Karshni', 'Sharanand', 'Ji', 'Maharaj', 'at', 'Ramnareti.', '@BJP4India', '@BJP4UP']","[['Received', 'v'], ['the', 'n'], ['blessings', 'n'], ['of', 'n'], ['Shri', 'n'], ['Guru', 'n'], ['Karshni', 'n'], ['Sharanand', 'n'], ['Ji', 'n'], ['Maharaj', 'n'], ['at', 'n'], ['Ramnareti.', 'n'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
590,2022-03-18 17:46:05+00:00,1.5e+18,Participation in #Huranga with family in Nij village Ganthauli. @BJP4India @BJP4UP,ptshrikant,"['Participation', 'in', '#Huranga', 'with', 'family', 'in', 'Nij', 'village', 'Ganthauli.', '@BJP4India', '@BJP4UP']","[['Participation', 'n'], ['in', 'n'], ['#Huranga', 'n'], ['with', 'n'], ['family', 'n'], ['in', 'n'], ['Nij', 'n'], ['village', 'n'], ['Ganthauli.', 'n'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
591,2022-03-18 13:13:02+00:00,1.5e+18,"Holi Milan program at Bhagat Singh Park, Mathura. Wishing everyone happiness, peace and prosperity. @BJP4India @BJP4UP",ptshrikant,"['Holi', 'Milan', 'program', 'at', 'Bhagat', 'Singh', 'Park,', 'Mathura.', 'Wishing', 'everyone', 'happiness,', 'peace', 'and', 'prosperity.', '@BJP4India', '@BJP4UP']","[['Holi', 'n'], ['Milan', 'n'], ['program', 'n'], ['at', 'n'], ['Bhagat', 'n'], ['Singh', 'n'], ['Park,', 'n'], ['Mathura.', 'n'], ['Wishing', 'n'], ['everyone', 'n'], ['happiness,', 'n'], ['peace', 'n'], ['and', 'n'], ['prosperity.', 'a'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
592,2022-03-18 12:42:24+00:00,1.5e+18,#Holi with Nandlala in Gokul @BJP4India @BJP4UP,ptshrikant,"['#Holi', 'with', 'Nandlala', 'in', 'Gokul', '@BJP4India', '@BJP4UP']","[['#Holi', 'n'], ['with', 'n'], ['Nandlala', 'n'], ['in', 'n'], ['Gokul', 'n'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
593,2022-03-18 04:34:36+00:00,1.5e+18,"On the auspicious occasion of Mahaparva #Holi, praying and worship the family of Shri Thakur Banke Bihari ji, wish everyone happiness, prosperity and health. We wish you all a very happy #Holi on behalf of the people of Braj. @BJP4India @BJP4UP",ptshrikant,"['On', 'the', 'auspicious', 'occasion', 'of', 'Mahaparva', '#Holi,', 'praying', 'and', 'worship', 'the', 'family', 'of', 'Shri', 'Thakur', 'Banke', 'Bihari', 'ji,', 'wish', 'everyone', 'happiness,', 'prosperity', 'and', 'health.', 'We', 'wish', 'you', 'all', 'a', 'very', 'happy', '#Holi', 'on', 'behalf', 'of', 'the', 'people', 'of', 'Braj.', '@BJP4India', '@BJP4UP']","[['On', 'n'], ['the', 'n'], ['auspicious', 'a'], ['occasion', 'n'], ['of', 'n'], ['Mahaparva', 'n'], ['#Holi,', 'n'], ['praying', 'n'], ['and', 'n'], ['worshiping', 'v'], ['the', 'n'], ['family', 'n'], ['of', 'n'], ['Shri', 'n'], ['Thakur', 'n'], ['Banke', 'n'], ['Bihari', 'n'], ['ji,', 'n'], ['wished', 'v'], ['everyone', 'n'], ['happiness,', 'n'], ['prosperity', 'n'], ['and', 'n'], ['health.', 'n'], ['We', 'n'], ['wish', 'v'], ['you', 'n'], ['all', 'n'], ['a', 'n'], ['very', 'r'], ['happy', 'a'], ['#Holi', 'n'], ['on', 'n'], ['behalf', 'n'], ['of', 'n'], ['the', 'n'], ['people', 'n'], ['of', 'n'], ['Braj.', 'n'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
594,2022-03-18 03:29:10+00:00,1.5e+18,#HappyHoli #Holi_Hai @BJP4India @BJP4UP,ptshrikant,"['#HappyHoli', '#Holi_Hai', '@BJP4India', '@BJP4UP']","[['#HappyHoli', 'a'], ['#Holi_Hai', 'n'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
595,2022-03-17 17:29:40+00:00,1.5e+18,"Holika Puja in the presence of Shri Guru Karshni Sharanand Ji Maharaj at Holigate, Mathura. @BJP4India @BJP4UP",ptshrikant,"['Holika', 'Puja', 'in', 'the', 'presence', 'of', 'Shri', 'Guru', 'Karshni', 'Sharanand', 'Ji', 'Maharaj', 'at', 'Holigate,', 'Mathura.', '@BJP4India', '@BJP4UP']","[['Holika', 'n'], ['Puja', 'n'], ['in', 'n'], ['the', 'n'], ['presence', 'n'], ['of', 'n'], ['Shri', 'n'], ['Guru', 'n'], ['Karshni', 'n'], ['Sharanand', 'n'], ['Ji', 'n'], ['Maharaj', 'n'], ['at', 'n'], ['Holigate,', 'n'], ['Mathura.', 'n'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
596,2022-03-17 09:03:31+00:00,1.5e+18,Hori re Rasiya in Biraj today. #Holi #HoliFestival @BJP4India @BJP4UP,ptshrikant,"['Hori', 're', 'Rasiya', 'in', 'Biraj', 'today.', '#Holi', '#HoliFestival', '@BJP4India', '@BJP4UP']","[['Hori', 'n'], ['re', 'n'], ['Rasiya', 'n'], ['in', 'n'], ['Biraj', 'n'], ['today.', 'n'], ['#Holi', 'n'], ['#HoliFestival', 'n'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
597,2022-03-17 02:08:13+00:00,1.5e+18,'Holi Milan program organize by Agrawal Samaj in Mathura.' @BJP4India @BJP4UP,ptshrikant,"[""'Holi"", 'Milan', 'program', 'organize', 'by', 'Agrawal', 'Samaj', 'in', ""Mathura.'"", '@BJP4India', '@BJP4UP']","[[""'Holi"", 'a'], ['Milan', 'n'], ['program', 'n'], ['organized', 'v'], ['by', 'n'], ['Agrawal', 'n'], ['Samaj', 'n'], ['in', 'n'], [""Mathura.'"", 'n'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
